"title","date","prompt","date2","fulltext","url"
"Dirk Spaniel: Milliarden für Deutschlandticket besser zur Reduzierung der Kraftstoffpreise einsetzen","Berlin, 3. November 2022. ","Zur Entscheidung, ein Deutschlandticket für 49 Euro einzuführen und dieses mit jährlich rund drei Milliarden Euro Steuergeld zu subventionieren, erklärt der verkehrspolitische Sprecher der AfD-Bundestagsfraktion, Dirk Spaniel:",NA,"„Für drei Monate wurden ein Tankrabatt und ein 9-Euro-Ticket als Notmaßnahme eingeführt. Der Tankrabatt ist Ende August ausgelaufen. Eine Nachfolgeregelung für das ebenfalls ausgelaufene 9-Euro-Ticket soll hingegen mit dem ‚Deutschland-Ticket‘ kommen – ausgerechnet durch einen FDP-Verkehrsminister propagiert.Dabei hilft das sogenannte Deutschlandticket kaum einem Menschen wirklich. Es ist eine versteckte Subventionsmaßnahme für die öffentlichen Nahverkehrsunternehmen, die durch Energiekosten, Fahrgasteinbußen, Lohnkostensteigerungen und unnützen Fuhrparkaustausch in die Krise geraten sind. Die AfD-Fraktion schlägt deshalb vor, die dafür eingesetzten rund 3 Milliarden Euro als Sofortmaßnahme zur Senkung des Diesel-Abgabepreises aufwandsneutral um 7 Cent pro Liter einzusetzen. Das ist der Betrag, um den die Dieselfahrer durch das Deutschlandticket nicht entlastet werden. Oder andersherum: Sieben Cent müssen Auto- oder Nutzfahrzeugnutzer pro Liter Diesel über die Energiesteuer für Wissings Selbstdarstellungsnummer blechen.Mit einer alternativen Steuersenkung würde nicht nur direkt Hunderttausenden Arbeitnehmern geholfen, die auf ihr Auto angewiesen sind, und tagtäglich spitz rechnen, ob zur Arbeit zu fahren sich angesichts der Benzin- und Dieselkosten noch lohnt. Auch könnte die eine oder andere Insolvenz für Kleinbetriebe abgewendet werden. Der Mittelstand leidet unter der furchtbaren Mischung aus Dieselpreisen, innerstädtischen Parkgebühren und Bußgeldern. Die betroffenen Handwerker haben sicherlich das letzte Mal FDP gewählt. Mit dem Deutschlandticket zertrümmert ein FDP-Minister zudem den sehr beliebten Fernbus und den beginnenden Wettbewerb im Schienenpersonenfernverkehr.Das Deutschlandticket ist auch deshalb unnötig, weil es bereits ein papierlos buchbares ‚Quer-durchs-Land-Ticket‘-Angebot der DB für 42 Euro – bei fünf gemeinsam Reisenden sogar nur für 14 Euro pro Person bei Freifahrt für drei Kindern unter 15 Jahren – gibt. Kein neutraler Verkehrsexperte verstand je, weshalb Wissing gut funktionierende, eigenwirtschaftliche Angebote durch ein steuersubventioniertes Ticket ersetzen will. Das Deutschlandticket ist eine reine PR-Veranstaltung in eigenem Interesse. Wissing wird daran scheitern, so wie sein Vorgänger Scheuer an der Maut.“","https://afdbundestag.de/dirk-spaniel-milliarden-fuer-deutschlandticket-besser-zur-reduzierung-der-kraftstoffpreise-einsetzen/"
"Alice Weidel: Das infantile „Doppel-Wumms“-Gerede des Kanzlers wird zum Rohrkrepierer","Berlin, 2. November 2022. ","Die Fraktionsvorsitzende der AfD im Deutschen Bundestag Alice Weidel erklärt zu den Bund-Länder-Verhandlungen über eine Entlastung der Bürger und Unternehmen von den zu hohen Energiepreisen:",NA,"„Der von Olaf Scholz in infantiler Sprache angekündigte ,Doppel-Wumms‘ erweist sich als Rohrkrepierer: Eine ,Gaspreisbremse‘, die erst im Februar oder März greift, kommt viel zu spät. Zahllose Menschen in unserem Land können schon jetzt ihre Rechnungen nicht mehr bezahlen. Gerade mittelständische Betriebe müssen nun selbst sehen, ob sie den kommenden Winter überleben. Die großspurigen Versprechungen des Kanzlers müssen auf die verzweifelten Bürger und Gewerbetreibenden in unserem Land wie Hohn wirken. Erst kurz vor Frühlingsbeginn soll auf die Bremse getreten werden. Ob ein bürokratisches Ungetüm wie die ,Gaspreisbremse‘ überhaupt umsetzbar ist, bleibt nach wie vor nebulös. Die geplante Deckelung des Strompreises auf 40 Cent pro Kilowattstunde ab Januar ist ein weiterer Schlag ins Gesicht. Im Vorjahr lag der Preis noch bei etwa 30 Cent pro Kilowattstunde – und war da schon der höchste der Welt. Die Bundesregierung ruiniert unser Land, kuriert lediglich an den Symptomen und heizt die Geldentwertung durch Schuldenmacherei und eine verantwortungslose Politik der fortgesetzten künstlichen Energieverknappung sogar noch an. Der Weg aus der Krise sind nicht ineffiziente planwirtschaftliche Markteingriffe, sondern die rasche Ausweitung des Energieangebots, die Revision der schädlichen Sanktionspolitik gegen Russland und die unverzügliche steuerliche Entlastung von Bürgern und Wirtschaft.“","https://afdbundestag.de/alice-weidel-das-infantile-doppel-wumms-gerede-des-kanzlers-wird-zum-rohrkrepierer/"
"Deutschland braucht Sofortprogramm zur Reduzierung des Ansturms von Migranten",NA,"Berlin, 2. November 2022. Die Bundesregierung stellt Ländern und Kommunen dieses und nächstes Jahr 4,25 Milliarden Euro zur Versorgung von Migranten bereit. Dazu erklärt der innenpolitische Sprecher der AfD-Bundestagsfraktion, Gottfried Curio:","Berlin, 2. November 2022","„Deutschland übernimmt sich finanziell völlig bei der Unterbringung und Versorgung von Migranten. Seltsamerweise scheint aber auch in den Zeiten der größtmöglichen Wirtschafts- und Sozialkrise hierfür immer Geld übrig zu sein. Dies sorgt jedoch nur immer weiter dafür, dass Migranten Deutschland als verheißungsvolles Zielland ansehen und infolgedessen noch mehr Wanderungswillige kommen, obwohl die Aufnahmekapazitäten Deutschlands längst überschritten sind. Der Präsident des Deutschen Landkreistages sieht in Zahl und aktueller dynamischer Entwicklung die Dimensionen von 2015 bereits überschritten, die Aufnahmekapazitäten großenteils an ihr Ende gekommen. Statt dies zur Kenntnis zu nehmen und weiteren Zuzug endlich zu begrenzen, zeigt sich die Bundesregierung durch Einführung von immer neuem Schuldengeld ungerührt weiter zur Aufnahme bereit. Diese Geldleistungen des Bundes, dessen Regierung die jetzige Situation sehenden Auges herbeigeführt hat, sollen ein Fass ohne Boden füllen, tangieren dabei aber überhaupt nicht die Ursache des seit Jahren hingenommenen Ansturms. Diese liegt in den für illegale Einwanderung offenstehenden Grenzen ebenso wie an Pullfaktoren wie dem staatlichen Verzicht auf Abschiebungen und den im internationalen Vergleich exzessiven Asylleistungen.Die AfD-Fraktion fordert ein Sofortprogramm zur Reduzierung der Einwanderungszahlen: Die freiwillige Aufnahme über humanitäre Kontingente sowie der sogenannte Familiennachzug und auch die Übernahme von Flüchtlingen aus weit weniger als Deutschland belasteten Ländern der EU sind alle sofort einzustellen; Asylleistungen, die Deutschland gegenüber seinen Nachbarländern als Zielland von Armutsmigration exponieren, sind auf international übliches Maß zu reduzieren; eine Umstellung von Geld- auf Sachleistungen ist vorzunehmen.Das Versprechen, für bezahlbaren Wohnraum zu sorgen, scheint genauso wie das eines soliden Staatshaushalts oder einer Energiewende, die die Wettbewerbsfähigkeit der deutschen Wirtschaft nicht ruiniert, aufgegeben worden zu sein. Die Bundesregierung sollte anerkennen, dass die Leistungsgrenze Deutschlands überschritten ist, und endlich die Interessen der Deutschen respektieren, die jetzt um ihre eigene wirtschaftliche und gesellschaftliche Zukunft ringen, statt das Spendierhotel für den Rest der Welt zu spielen und illegale Zuwanderung sogar noch, wie in Faesers Migrationspaketen geplant, durch erleichterte Bleibebedingungen immer weiter zu forcieren.“","https://afdbundestag.de/deutschland-braucht-sofortprogramm-zur-reduzierung-des-ansturms-von-migranten/"
"Beatrix von Storch: Claudia Roth will christliche Inschrift am Stadtschloss verstecken",NA,"Berlin, 2. November 2022. Die grüne Staatsministerin für Kultur und Medien, Claudia Roth, will eine christliche Inschrift auf dem Berliner Stadtschloss verhüllen, während in Köln seit ein paar Tagen der Ruf des Muezzins aus Erdogans Ditib-Moschee schallt.","Berlin, 2. November 2022","Die stellvertretende Vorsitzende der AfD-Bundestagsfraktion, Beatrix von Storch, erklärt dazu:„Claudia Roth hasst die Bibel und das Christentum. Dafür mag Roth iranische Holocaustleugner und Israelhasser genauso wie BDS-Antisemiten, was sie auch schamlos in der Öffentlichkeit zeigt. Die Documenta mit all ihrem Judenhass war nur das jüngste abstoßende Beispiel, das nochmals deutlich machte, auf welcher Seite Roth steht. Das alles ist nicht neu, aber jedes Mal aufs Neue widerlich.Während in Deutschland die weitere Ausbreitung des Islams von den Altparteien im Sinne einer Multi-Kulti-Toleranz gefördert wird, wird das Christentum durch antisemitische Grüne wie Claudia Roth staatlicherseits zurückgedrängt. Die Verhüllung einer christlichen Inschrift am Berliner Stadtschloss ist nur ein weiterer widerwärtiger Schritt auf dem antichristlichen, antijüdischen und proislamischen Weg der grünen Staatsministerin Claudia Roth. Als AfD-Bundestagsfraktion werden wir uns auch weiterhin für die Werte und die Sichtbarkeit eines christlichen Abendlandes einsetzen.“","https://afdbundestag.de/beatrix-von-storch-claudia-roth-will-christliche-inschrift-am-stadtschloss-verstecken/"
"Gottfried Curio: Faeser arbeitet aktiv gegen Polizei und befördert illegale Migration",NA,"Berlin, 1. November 2022. Die Bundespolizei klagt, dass seit Oktober die monatliche Analyse des Migrationsgeschehen an den deutschen Grenzen nicht mehr von Innenministerin Faeser bereitgestellt wird. Bundespolizeigewerkschaftschef Teggatz wirft der Bundesinnenministerin vor, „die Hoheit über die Zahlen“ verloren zu haben. Dazu erklärt der innenpolitische Sprecher der AfD-Bundestagsfraktion, Gottfried Curio:","Berlin, 1. November 2022","„Faeser betreibt offene Dienstverweigerung. Sie verheimlicht der Polizei jene Informationen, die diese für ihre tägliche Arbeit benötigt. Hierbei dürfte es sich nicht bloß um eine vorübergehende Orientierungslosigkeit angesichts dramatisch gestiegener Migrationszahlen handeln, sondern um einen bewussten Täuschungsversuch. Wohl in der Hoffnung: Wo keine Zahlen, da auch keine Berichterstattung. Die letzten Zahlen offenbarten einen immensen Anstieg des Zustroms um 44 Prozent (von gut 8.800 im August auf über 12.700 im September). Die Innenministerin legt der Polizei hier Steine in den Weg und arbeitet so aktiv gegen die ihr unterstellte Exekutive. Nicht nur, dass die Polizei nicht über die Dimension illegaler Grenzübertritte in Kenntnis gesetzt wird, auch wird sie nicht mehr über präferierte Routen und bevorzugte Transportmittel informiert. Dies erschwert die Arbeit der Polizei, illegale Migration festzustellen und womöglich zu verhindern erheblich. Wohl nicht zufällig.Dass Afghanen eine der zwei größten Gruppen unter den illegalen Einwanderern ausmachen, lässt auch vermuten, dass Faeser ihr aktuelles – zusammen mit Außenministerin Baerbock – angestoßenes Projekt, monatlich 1000 Afghanen und ihre Familien nach Deutschland einfliegen zu lassen, nicht durch einen Unmutsumschwung in der Bevölkerung gefährdet sehen will, angesichts so vieler schon illegal immigrierter Afghanen.Hier handelt es sich um politisch gewollte Kontrollverhinderung. Die Migrationszahlen sind im Verlauf des Jahres stetig gestiegen, geeignete Gegenmaßnahmen hätten frühzeitig ergriffen werden können und müssen. Deutschland ist bereits durch die Unterbringung von einer Million Ukrainer überfordert. Jede illegale Migration darüber hinaus ebenfalls schultern zu wollen, lässt Deutschland mitten ins Jahr 2015 zurückfallen. Jüngst wurde zudem bekannt, dass es vermehrt zu illegalen Grenzübertritten nach Deutschland von der Schweiz aus kam, da die Schweiz die Migranten in eigens bereitgestellten Waggons an die deutsche Grenze fährt. Die AfD-Fraktion fordert: Wo Schengen nicht funktioniert, muss Schengen ausgesetzt werden. Deutschland muss die Grenzen zu jenen Ländern schließen, die Migranten nach Deutschland durchwinken. Und die Ministerin muss den Verpflichtungen ihres Amtseids nachkommen.“","https://afdbundestag.de/gottfried-curio-faeser-arbeitet-aktiv-gegen-polizei-und-befoerdert-illegale-migration/"
"Norbert Kleinwächter: Aktivierende Grundsicherung statt Bürgergeld",NA,"Berlin, 31. Oktober 2022. Zur möglichen Blockade des von der Ampel geplanten Bürgergelds durch den Bundesrat teilt der stellvertretende Vorsitzende der AfD-Fraktion im Deutschen Bundestag, Norbert Kleinwächter, mit:","Berlin, 31. Oktober 2022","„Es wäre nur folgerichtig, wenn der Bundesrat das Bürgergeld-Gesetz ablehnt, denn die Länder können kein Interesse an der Umsetzung des Vorhabens haben. Das Bürgergeld fördert nicht die Aufnahme der Arbeit, sondern erleichtert die Verweigerung der Integration in den Arbeitsmarkt.Dabei vergrößert es die Ungerechtigkeit zwischen denen, die arbeiten, und denen, die nicht arbeiten. Schonvermögen und monatliche Leistungen des Bürgergelds sind teilweise deutlich höher als das, was sich aufrecht arbeitende Bürger je erarbeiten können. Statt einer fleißigen Volkswirtschaft fördert das Bürgergeld den Müßiggang, den Länder und Kommunen teuer durch die unbegrenzte Übernahme von Kosten für Wohnung und Heizung mitfinanzieren müssen.Die AfD-Fraktion fordert daher eine Aktivierende Grundsicherung, die die Menschen zur Erwerbsarbeit motiviert und ersatzweise sinnvolle Bürgerarbeit vorsieht. Sozialleistungen müssen den Menschen, die in Not geraten, ein Existenzminimum gewähren – aber sie dürfen nie zur Dauerhaftigkeit dieser Notsituation beitragen.“","https://afdbundestag.de/norbert-kleinwaechter-aktivierende-grundsicherung-statt-buergergeld/"
"Rüdiger Lucassen: Bundesregierung kann Sondervermögen Bundeswehr nicht umsetzen",NA,"Berlin, 31. Oktober 2022. Nur wenige Monate nach der Verabschiedung des 100-Milliarden-Sondervermögens im Deutschen Bundestag wird dessen mangelhafte Umsetzung in Rüstungsprojekte durch die Bundesregierung deutlich. Verteidigungsministerin Lambrecht legt bereits den Rotstift an, bevor das erste Großprojekt bestellt wurde. ","Berlin, 31. Oktober 2022","Der verteidigungspolitische Sprecher der AfD-Bundestagsfraktion, Rüdiger Lucassen, sagt dazu:„Schulden machen, kann jeder. Die eigentliche Aufgabe besteht jedoch darin, den immensen Nachholbedarf unserer Streitkräfte zu managen. Und genau daran scheitert das Verteidigungsministerium noch bevor die eigentliche Aufgabe begonnen hat.“Lucassen sieht ungelöste Strukturprobleme in der Beschaffung und Mangel an Systemverständnis auf der politischen Ebene als Ursachen für das Scheitern:„Das Beschaffungswesen ist dysfunktional, die verantwortliche Behörde nicht auf Schnelligkeit ausgelegt. Jetzt aber geht es um Schnelligkeit, denn die Bundeswehr ist nicht zur Verteidigung bereit. Eine schnelle Auftragsvergabe an die wehrtechnische Industrie wäre zudem auch aus geldpolitischen Gründen geboten. Die galoppierende Inflation lässt den 100-Milliarden-Topf rapide schmelzen. In 5 Jahren bekommt das Verteidigungsministerium nur noch Panzer und Flugzeuge im Wert von 69 Milliarden Euro.“","https://afdbundestag.de/ruediger-lucassen-bundesregierung-kann-sondervermoegen-bundeswehr-nicht-umsetzen/"
"Steffen Kotré: Sabotage der Energieversorgung – Habeck und Lemke nicht mehr haltbar",NA,"Berlin, 31. Oktober 2022. Nach Recherchen von Cicero und Welt wurde der Weiterbetrieb der Kernkraftwerke nicht ergebnisoffen geprüft. Das Ergebnis stand vor der Prüfung fest, Bedenken der Fachleute aus den Ministerien wurden beiseite gewischt. Dies belegen interne Dokumente aus den Ministerien.","Berlin, 31. Oktober 2022","Dazu teilt der energiepolitische Sprecher der AfD-Bundestagsfraktion, Steffen Kotré, mit:„Durch die Recherchen von Welt und Cicero ist nun belegt, dass Habeck und Lemke nicht nur fachlich ungeeignet sind. Vielmehr sind sie auch charakterlich für ein Ministeramt nicht geeignet. Ihre ideologische Voreingenommenheit und Skrupellosigkeit lässt ihren Amtseid zur hohlen Phrase verkommen. Sie müssen zurücktreten.Führende Industrievertreter stellen angesichts der Energiekrise eine zunehmende Deindustrialisierung fest. Die Zukunft Deutschlands spielt für die rot-grünen Ideologen jedoch keine Rolle. Auch die schon notorische Verweigerung von Antworten auf entsprechende parlamentarische Anfragen zeugt von Arroganz und undemokratischer Missachtung der Auskunftspflichten. Ein ideologisches Netzwerk hat sich der Ministerien bemächtigt und begegnet den demokratischen Institutionen mit skandalöser Verachtung.Die AfD-Bundestagsfraktion hat die Machbarkeit der rot-grünen Energiepolitik immer bezweifelt. Zur Rettung unserer Energieversorgung fordern wir den Ausstieg aus dem Kohleausstieg. Als erste Fraktion haben wir einen Gesetzentwurf zur Laufzeitverlängerung der Kernkraftwerke eingebracht, die nun schleunigst umgesetzt werden muss.“","https://afdbundestag.de/steffen-kotre-sabotage-der-energieversorgung-habeck-und-lemke-nicht-mehr-haltbar/"
"Tino Chrupalla: Wirtschaftskrieg stoppen, Standort stärken",NA,"Berlin, 31. Oktober 2022. Die Expertenkommission der Bundesregierung empfiehlt, dass Unternehmen nur durch die sogenannte Gaspreisbremse entlastet werden, wenn sie in einer Vereinbarung erklärt haben, dass sie ihren Standort erhalten.","Berlin, 31. Oktober 2022","Dazu erklärt der Vorsitzende der AfD-Fraktion im Deutschen Bundestag, Tino Chrupalla: „Die Abwanderung von Unternehmen ist eine große Gefahr für den Wohlstand unseres Landes. Die Bundesregierung hat diese Gefahr mit ihrem Wirtschaftskrieg vergrößert, weil die Energiekosten dadurch massiv angestiegen sind. Auch mit Gaspreisbremse sind sie viel höher als früher. Das beste Mittel, um Unternehmen im Land zu halten, besteht also darin, den Wirtschaftskrieg und die fortwährenden Wirtschaftssanktionen zu beenden. Darüber hinaus muss die Regierung Anreize schaffen, um die deutsche Wirtschaft dauerhaft zu stärken. Die Arbeiter und Verbraucher sind auf Produktion im eigenen Land angewiesen.“","https://afdbundestag.de/tino-chrupalla-wirtschaftskrieg-stoppen-standort-staerken/"
"Leif-Erik Holm: Nach Scheinprüfung – Wirklich unabhängige Kommission soll Laufzeitverlängerung prüfen",NA,"Berlin, 31. Oktober 2022. Laut Medienberichten war die Prüfung der Laufzeitverlängerungen für Kernkraftwerke durch das Wirtschafts- und das Umweltministerium alles andere als ergebnisoffen. Der wirtschaftspolitische Sprecher der AfD-Bundestagfraktion, Leif-Erik Holm, fordert deshalb eine unabhängige Untersuchung:","Berlin, 31. Oktober 2022","„Es zeigt sich, dass das Ergebnis in der Frage der Laufzeitverlängerung wohl von Anfang an feststand. Eine neutrale und ergebnisoffene Prüfung hat es demnach nicht gegeben, weder im März noch zuletzt im September. Nicht ganz überraschend, denn eher duscht der Teufel mit Weihwasser, als dass Grüne unvoreingenommen an das Thema Kernkraft herangehen.Doch es geht hierbei nicht um den Seelenfrieden der Grünen-Basis, sondern um Deutschlands Versorgungssicherheit und bezahlbare Energiepreise für die Bürger. Beides haben Wirtschaftsminister Habeck und Umweltministerin Lemke auf dem Altar ihres grünen Parteiprogramms geopfert. Wenn Habeck meint, Deutschland habe kein Stromproblem, sondern ein Gasproblem, dann zeigt das vor allem eins: Deutschland hat ein Ideologieproblem.Umso wichtiger ist deshalb, dass die Frage, welche Zukunft die Kernkraft in Deutschland haben soll und muss, von einer wirklich unabhängigen Expertenkommission untersucht und beantwortet wird. Ihr Ergebnis sollte dann für die Politik leitend sein – und eben nicht ein halbgares Machtwörtchen von Kanzler Scholz zum Erhalt des Koalitionsfriedens bis zum nächsten April. Denn fest steht: Der Wirtschaftsstandort Deutschland kann nicht allein durch ‚erneuerbare‘ Energien versorgt werden. Wir benötigen grundlastfähige Energie, wie sie zum Beispiel die Kernkraft liefert. Übrigens noch dazu CO2-emissionsfrei.“","https://afdbundestag.de/leif-erik-holm-nach-scheinpruefung-wirklich-unabhaengige-kommission-soll-laufzeitverlaengerung-pruefen/"
"Alice Weidel: Vermögensvernichtung durch Inflation galoppiert weiter",NA,"Berlin, 28. Oktober 2022. Laut Statistischem Bundesamt ist die Inflationsrate in Deutschland im Oktober auf 10,4 Prozent gestiegen. Dazu erklärt die Fraktionsvorsitzende der AfD im Deutschen Bundestag Alice Weidel:","Berlin, 28. Oktober 2022","„Ausgerechnet am Weltspartag erfahren die Deutschen, dass die Vernichtung ihres Vermögens durch Inflation weiter galoppiert. Zweistellige Inflationsraten bedeuten für Geringverdiener, Mittelschicht und mittelständisches Gewerbe die Schussfahrt in die Verarmung und den Ruin. Die Bundesregierung schaut hilflos zu, kuriert lediglich an den Symptomen und heizt die Geldentwertung durch Schuldenmacherei und eine verantwortungslose Politik der künstlichen Energieverknappung sogar noch an.Die Europäische Zentralbank hat zwar die Leitzinsen abermals angehoben, ist aber von effektiver Inflationseindämmung noch weit entfernt. Zwei Prozent Leitzins bei zehn Prozent Inflation bedeuten für Millionen Sparer und Rentner weitere Verluste an Kaufkraft und Lebensstandard. Die EZB steckt in der Inflationsfalle, weil sie sich auf die schiefe Bahn der verbotenen monetären Finanzierung von Schuldenstaaten begeben hat.Das Euro-Weichgeld macht die Deutschen arm. Über kurz oder lang wird der Ausstieg aus dem gescheiterten Euro unvermeidlich. Bis dahin muss die Bundesregierung alles in ihrer Macht Stehende tun, um die Inflation zu dämpfen. Das heißt vor allem: Steuern senken und die Energieversorgung durch den Wiedereinstieg in Atomkraft und Erdgaslieferungen aus Russland wieder auf eine breitere Basis stellen.“","https://afdbundestag.de/alice-weidel-vermoegensvernichtung-durch-inflation-galoppiert-weiter/"
"Kay Gottschalk: Inflationsbekämpfung und Staatsfinanzierung durch die EZB sind miteinander unvereinbar",NA,"Berlin, 28. Oktober 2022. Der finanzpolitische Sprecher der AfD-Bundestagsfraktion Kay Gottschalk kommentiert die EZB-Entscheidung zur Anhebung des Leitzinses:","Berlin, 28. Oktober 2022","„Die EZB fokussiert sich auf ihren Auftrag der Geldwertstabilität. Das begrüßen wir ausdrücklich. Der Zinsschritt ist aus geldpolitischer Sicht nachvollziehbar und richtig, um die Inflation einzudämmen. Es ist auch gut, dass die EZB endlich klar und deutlich von einer anhaltenden Inflation ausgeht. Die anfänglichen Aussagen, dass es sich bei der Inflation nur um eine kurzfristige Sache handeln würde, sind durch die Realität längst überholt. Die AfD-Fraktion im Deutschen Bundestag hat schon seit langer Zeit darauf hingewiesen.Die Erhöhung der Leitzinsen wird natürlich gerade für die Schuldenstaaten ein Problem werden. Die Zinsdifferenzen der europäischen Staaten bspw. von zehnjährigen Staatsanleihen nehmen weiter zu. Diesem normalen Marktmechanismus will die EZB durch das Anti-Fragmentierungs-Instrument (TPI, Transmission Protection Instrument) begegnen, um die Zinsdifferenzen dauerhaft eingrenzen. Zurecht nannte das ifo-Institut dieses Kaufprogramm toxisch.Aus unserer Sicht versucht die EZB einerseits durch den richtigen Zinsschritt die Inflation zu bekämpfen, während sie andererseits trotzdem Schuldenstaaten ohne Bedingungen unter die Arme greift, was natürlich solche Staaten weiterhin befähigt, ihren ruinösen Kurs fortzusetzen. Die EZB wird demnach ihre Bilanz immer weiter mit schlechten Anleihen aufblähen und das Schuldenmachen quasi mitfinanzieren. Diese Staatsfinanzierung sollte eigentlich durch die Maastricht-Verträge ausgeschlossen werden. Der Vertragsbruch ist keine Ausnahme mehr, sondern jetzt endgültig die Regel.Wir sehen hier nichts anderes als den Versuch, etwas zusammenzubringen, was einfach nicht zusammengehört. Deutschland wäre gut beraten, aus dieser EU auszutreten, um nicht am Ende diesen ganzen Wahnsinn mit deutschem Steuergeld oder dauerhaft hoher Inflation zu bezahlen.“","https://afdbundestag.de/kay-gottschalk-inflationsbekaempfung-und-staatsfinanzierung-durch-die-ezb-sind-miteinander-unvereinbar/"
"Dirk Spaniel: Verbrenner-Aus ab 2035 ist eine Bankrotterklärung der deutschen Europapolitik",NA,"Berlin, 28. Oktober 2022. Zur Entscheidung der Unterhändler der EU-Staaten und des Europaparlaments, von 2035 an nur noch Neuwagen zuzulassen, die kein CO2 ausstoßen, erklärt der verkehrspolitische Sprecher der AfD-Bundestagsfraktion, Dirk Spaniel:","Berlin, 28. Oktober 2022. Zur Entscheidung der Unterhändler der EU-Staaten und des Europaparlaments, von 2035","„Ohne Subventionen bleiben E-Autos für den Massenmarkt unbezahlbar. Für Menschen mit geringen oder mittleren Einkommen wird der Kauf eines Elektroautos unerschwinglich. Das wird sich auch in Zukunft nicht ändern. Engpässe bei den Rohstoffen zur Batterieherstellung werden im Gegenteil zu höheren Fahrzeugpreisen führen. Das wahre Ziel der Koalition zwischen Grünen, Sozialisten und Liberalen in der EU und in Deutschland wird jetzt deutlich: Das individuelle Automobil soll nur noch Funktionären oder Besserverdienern zur Verfügung stehen. Dem Rest der Bevölkerung wird ein 49-Euro-Ticket angeboten.Die jetzt beschlossene Regelung soll 2026 auf EU-Ebene noch einmal überprüft werden. Davor werden das EU-Parlament und auch viele nationale Parlamente neu gewählt. Es ist eine Bankrotterklärung der deutschen Europapolitik, dass das wichtigste Industrieland in Europa seine eignen Interessen nicht vertritt. Die Folge werden weitere Werkschließungen sein. Ford-Saarlouis war nur der Anfang. Am Ende wird China nicht nur die Batterietechnik liefern, sondern auch der weltweit führende Hersteller von Verbrennungsmotoren werden. Angesichts dieser drohenden europäischen Abhängigkeit von China muss die CO2-Freiheit technologieoffen erreicht werden. Das bedeutet aber, dass Verbrennungsmotoren auch mit synthetischen Kraftstoffen weiter zugelassen werden können, wie es die AfD-Fraktion schon lange fordert.“","https://afdbundestag.de/dirk-spaniel-verbrenner-aus-ab-2035-ist-eine-bankrotterklaerung-der-deutschen-europapolitik/"
"René Springer: Lohndumping in der Leiharbeit muss ein Ende haben",NA,"Berlin, 28. Oktober 2022. Leiharbeiter verdienen im Schnitt 41,4 Prozent weniger als ihre festangestellten Kollegen. Fast jedes zweite Leiharbeitsverhältnis endet binnen drei Monaten. Das berichtet die Neue Osnabrücker Zeitung (NOZ) heute unter Bezugnahme auf eine Anfrage der AfD-Fraktion im Bundestag.","Berlin, 28. Oktober 2022","Dazu sagt der arbeits- und sozialpolitische Sprecher der AfD-Bundestagsfraktion, René Springer:„Das Modell Leiharbeit wird offenbar systematisch dazu genutzt, um die Löhne zu drücken. Im Gegensatz zur Bundesregierung will die AfD-Fraktion kein Lohndumping, sondern faire Löhne für gute Arbeit. In der Leiharbeit muss der Grundsatz gelten: Gleicher Lohn für gleiche Arbeit ab dem ersten Arbeitstag.Um dem erhöhten Kündigungsrisiko und der Flexibilität der Leiharbeitnehmer Rechnung zu tragen, fordern wir eine Flexibilitätsprämie, die als prozentualer Aufschlag auf das Arbeitsentgelt geleistet wird.“","https://afdbundestag.de/rene-springer-lohndumping-in-der-leiharbeit-muss-ein-ende-haben/"
"Joana Cotar: Ampel-Streit offenbart Totalversagen bei Vorratsdatenspeicherung",NA,"Berlin, 28. Oktober 2022. Die digitalpolitische Sprecherin der AfD-Bundestagsfraktion, Joana Cotar, hat den Streit in der Ampel um die Vorratsdatenspeicherung als bürgerfern kritisiert:","Berlin, 28. Oktober 2022","„Niemand will die digitale Totalüberwachung, an der Innenministerin Faeser trotz Koalitionszoff weiter festhält. Der letzte Vorschlag von Justizminister Buschmann zum Schutz der Daten unschuldiger Bürger vor staatlicher Willkür war dagegen durchaus sinnvoll.Vor dem Hintergrund des jüngsten EuGH-Urteils zu Thema beweist die Bundesregierung insgesamt erneut ihre Politikunfähigkeit. Sie kann weder Freiheit noch Sicherheit. Und schon gar nicht Politik zum Wohle der Bürger.Vor dem Hintergrund dieses Dilettantismus bleiben viele wichtige Fragen offen. Unter anderem nach den wahren Gründen des Rauswurfs von BSI-Chef Schönbohm. Stand er womöglich den Überwachungsplänen der Regierung im Weg? Die AfD-Fraktion wird kein parlamentarisches Werkzeug ungenutzt lassen, um alle Details zum Ampel-Streit ans Licht zu bringen.“","https://afdbundestag.de/joana-cotar-ampel-streit-offenbart-totalversagen-bei-vorratsdatenspeicherung/"
