url,headline,date,author,fulltext
https://www.afd.de/alexander-gauland-irrsinnige-debatte-um-strassennamen-beenden/,Alexander Gauland: Irrsinnige Debatte um Straßennamen beenden!,10. Juli 2020,Alexander Gauland,"„Die Denkmalstürmerei in Deutschland und im gesamten Westen nimmt immer wahnhaftere Züge an. Symptomatisch ist die Posse um die von der Berliner Verkehrsgesellschaft angekündigte Umbenennung der U-Bahn-Station ‚Mohrenstraße‘: Gegen den Alternativvorschlag ‚Glinkastraße‘ wird jetzt der Einwand laut, der Schöpfer der ersten russischen Nationaloper Michail Iwanowitsch Glinka, der vor mehr als anderthalb Jahrhunderten in Berlin gestorben ist, sei ein Antisemit gewesen.
Nach diesen Kriterien wäre dann erst recht die Umbenennung der Karl-Marx-Straße und der Karl-Marx-Allee überfällig. Schließlich hat sich der Urvater des Kommunismus nicht nur durch antisemitische Ausfälle, sondern auch durch abwertende Äußerungen über eine ganze Reihe anderer Nationen hervorgetan. Von Otto von Bismarck ganz zu schweigen, der es zu seiner Zeit bekanntlich auch nicht für nötig hielt, Frauenwahlrecht und Frauenquote einzuführen.
Wie absurd es ist, Maßstäbe heutiger politischer Korrektheit an Persönlichkeiten der Vergangenheit anzulegen, die unser historisches und kulturelles Erbe geprägt haben, zeigt die jüngste groteske Idee aus den USA: Dort schlägt ausgerechnet die Hauptstadtzeitung ‚Washington Post‘ vor, den Namen der ‚Washington and Lee University‘ zu ändern, weil George Washington ebenfalls ein Sklavenhalter gewesen sei. Konsequent müsste die US-Hauptstadt dann auch gleich umbenannt werden. Das ist Irrsinn im Quadrat. Führt man diesen Unfug bis zum bitteren Ende, bleibt womöglich bloß noch übrig, die gesamte historische Erinnerung über Bord zu werfen und die Straßen unserer Städte lediglich mit Buchstaben und Zahlen durchzunummerieren.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/beatrix-von-storch-indymedia-als-verdachtsfall-einzustufen-verharmlost-gefahr-des-linksterrorismus/,"Beatrix von Storch: Indymedia als Verdachtsfall einzustufen, verharmlost Gefahr des Linksterrorismus",9. Juli 2020,Beatrix von Storch,"Hierzu erklärte Beatrix von Storch, stellvertretende Bundessprecherin:
„Mit der Einstufung von Indymedia als bloßer Verdachtsfall wird der Linksterrorismus verharmlost. Insbesondere für Polizisten, aber auch für politische Andersdenkende, Immobilienmakler und andere ist er längst zu einer Lebensgefahr geworden. Die Bedrohungslage hat Haldenwang mit Bezug auf die linksextremen Anschläge in Leipzig selbst dargestellt.
Hinsichtlich der Anstiftung und Organisation terroristischer Gewalt ist Indymedia nicht weniger gefährlich wie die Plattform „linksunten“, die viel zu spät erst nach den G20-Krawallen 2017 verboten wurde. Erst recht muss Indymedia als die noch viel größere und gefährlichere Hass-Plattform verboten werden, bevor es zu noch schlimmeren Anschlägen und womöglich Todesopfern kommt. Dies hat die AfD-Bundestagsfraktion bereits beantragt (Drucksache 19/20682).“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/tino-chrupalla-zum-steuerzahlergedenktag-mittel-und-geringverdiener-entlasten/,Tino Chrupalla zum Steuerzahlergedenktag: Mittel- und Geringverdiener entlasten!,9. Juli 2020,Tino Chrupalla zum Steuerzahlergedenktag,"Dazu sagt Bundessprecher Tino Chrupalla:
„Der heutige Steuerzahlergedenktag bietet uns Gelegenheit zur Frage, ob unser Steuer- und Abgabensystem noch zeitgemäß ist. Wollen wir Deutschland reformieren, muss auch das Steuerrecht angepasst werden. Dies ist dringend geboten, ist doch die leistungstragende Mittelschicht zum Goldesel der Nation geworden. Immer häufiger zahlen ihre Angehörigen den Spitzensteuersatz. Auch die kalte Progression trägt zu den hohen Steuersätzen bei und ist zu beseitigen.
Dass gleichzeitig multinationale Internetkonzerne mit Niedrigststeuersätzen davonkommen, zeugt von den falschen Schwerpunkten des deutschen Steuerrechts. Die Internetwirtschaft profitiert kräftig von der Lockdownkrise, wird ihrer sozialen Verantwortung aber nicht gerecht. Hier muss eine Korrektur her, dann können Mittel- und Geringverdiener endlich entlastet werden.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/tino-chrupalla-verfassungsschutzchef-haldenwang-hat-den-auftrag-die-afd-zu-diskreditieren/,Tino Chrupalla: Verfassungsschutzchef Haldenwang hat den Auftrag die AfD zu diskreditieren,9. Juli 2020,Tino Chrupalla,"AfD und JA hatten im Vorfeld dieses Vorgehen gerichtlich überprüfen lassen und dabei das frei erfundene Personenpotential zum sogenannten „Flügel“ (angeblich 7.000 Personen) kritisiert. Dabei kam einerseits heraus, dass weder das Bundesministerium des Innern, für Bau und Heimat (BMI) noch das Bundesamt für Verfassungsschutz (BfV) die angeblichen Zahlen mit Namen oder Vorwürfen belegen können, sondern Werte bloß geschätzt haben.
Zum anderen – und das führt auch das Verwaltungsgericht Berlin in seinen veröffentlichten Entscheidungen aus – teilte das BMI seinem nachgeordneten BfV noch Anfang November letzten Jahres mit, dass es im Verfassungsschutzbericht 2019 überhaupt kein gesondertes Kapitel zu Verdachtsfällen geben solle. Horst Seehofers Bundesinnenministerium wollte also keine Flügel/JA-Nennung im VS-Bericht 2019, ließ sich dann aber von Thomas Haldenwangs Bundesamt für Verfassungsschutz dazu überreden – mit einer Begründung, die hellhörig macht: Sonst würde das auf „Unverständnis bei Politik, Medien und Öffentlichkeit stoßen.“
Zu der heutigen Vorstellung des Verfassungsschutzberichts 2019 erklärt Bundessprecher Tino Chrupalla:
„Verfassungsschutzchef Thomas Haldenwang hat offensichtlich den Auftrag Teile der AfD und ihre Jugendorganisation öffentlich zu diskreditieren. Tatsächlich können die angeblich 7.000 Mitglieder des längst aufgelösten ‚Flügels‘ vom Verfassungsschutz namentlich nicht genannt werden. Konkrete Vorwürfe können ihnen ebenfalls nicht gemacht werden.
Bundesinnenminister Seehofer und Verfassungsschutzchef Haldenwang begeben sich mit der Nennung von angeblich 7.000 Flügel-Mitgliedern und der Jungen Alternative im Verfassungsschutzbericht 2019 juristisch und demokratisch auf ganz dünnes Eis. Seehofer und Haldenwang müssen sich vorwerfen lassen, den Verfassungsschutz vor dem Superwahljahr 2021 zur Diffamierung der größten Oppositionspartei im Deutschen Bundestag zu missbrauchen.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/joerg-meuthen-deutsche-eu-ratspraesidentschaft-die-freiheit-wird-mit-fuessen-getreten/,Jörg Meuthen: Deutsche EU-Ratspräsidentschaft – die Freiheit wird mit Füßen getreten!,8. Juli 2020,Jörg Meuthen,",,Die deutsche Ratspräsidentschaft wäre eine Chance, Europas Ideale, die auf kultureller Identität, aufgeklärter Vernunft und der Freiheit des Individuums fußen, wiederzubeleben. Heute wurde erneut deutlich, dass Kanzlerin Merkel und Kommissionspräsidentin von der Leyen bedauerlicherweise für das exakte Gegenteil davon stehen. Sie sind nicht die edlen Sachwalter der Europäischen Idee, sondern deren Totengräber.
Sie ersetzen die kulturelle Identität Europas durch ein kultur- und konturloses Multikulti. Die Auswüchse davon haben wir erst jüngst in Stuttgart und Dijon gesehen. Wer das nicht wahrhaben will, ist ignorant.
Sie missachten, bar jeder Vernunft, mit einer chaotischen und kopflosen Währungs- und Finanzpolitik und den Billionen für Green Deal und Recovery Fund wissenschaftliche Erkenntnisse und grundlegende Prinzipien des Rechts. Eine solche Politik zu betreiben, ist infam und belastet kommende Generationen massiv.
Sie beschränken immer mehr die Freiheit der Menschen, die durch Green Deal, Schuldenvergemeinschaftung und irrsinnige Ausgabenexzesse auf Pump die Zeche für einen sozialistisch motivierten Staatspaternalismus zahlen müssen. Wer ideologisch derart irrlichtert und seinen Willen anderen aufzwingt, der tritt die Freiheit des Individuums mit Füßen.‘‘
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/stephan-brandner-keine-sprachverhunzung-in-gesetzen-und-verordnungen/,Stephan Brandner: Keine Sprachverhunzung in Gesetzen und Verordnungen! ,8. Juli 2020,Stephan Brandner,"Stephan Brandner, stellvertretender Bundessprecher, hält eine solche Entscheidung für mehr als bedenklich:
„Gesetzestexte sind keine Spielwiese für Ideologieprojekte, sondern haben sich an die amtliche Rechtschreibung zu halten. Dass ausgerechnet eine grüne Justizministerin, die nicht einmal Juristin ist und die durch gewaltverherrlichende Liedtexte einer Punkband – Stichwort: Advent, Advent, ein Bulle brennt – bekannt wurde, ihren Arbeitsauftrag darin sieht, Gesetzestexte zu verhunzen, ist wenig überraschend.
Die Sprache zu entstellen, ist keinesfalls ein Mittel, um die sogenannte Geschlechtergerechtigkeit zu fördern. Vielmehr sind solche Maßnahmen linksgrünideologischer Natur und helfen Frauen kein Stückchen weiter.
Dass sich eine ehemalig konservative Partei, wie die sächsische CDU, zu solchen Unsinnsprojekten hinreißen lässt, zeigt einmal mehr, dass konservative Wähler nur noch eine Heimat haben: Die Alternative für Deutschland!“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/alexander-gauland-europaeische-staaten-nicht-bereit-illegale-migration-zu-unterstuetzen/,"Alexander Gauland: Europäische Staaten nicht bereit, illegale Migration zu unterstützen",8. Juli 2020,Alexander Gauland,"Der Ehrenvorsitzende, Alexander Gauland, sagt dazu:
„Host Seehofer und die deutsche Regierung müssen endlich respektieren, dass das Gros der europäischen Staaten nicht bereit ist, die durch NGOs mitorganisierte Schlepperei im Mittelmeer zu unterstützen.
Immer wieder den Begriff ‚Seenotrettung‘ für dieses Modell systematischer illegaler Einwanderung zu missbrauchen, ist nur noch zynisch. Außerhalb von Deutschland lassen sich damit immer weniger Menschen blenden.
Durch den Ansatz, illegale Einwanderer aufzunehmen und sie in Europa zu verteilen, richtet die deutsche Regierung gleich doppelt Schaden an. Zum einen sind besonders die osteuropäischen Partner wegen dieses übergriffigen Vorgehens Deutschlands gegen ihre staatliche Souveränität zu Recht verärgert. Zum anderen wird dadurch das Signal in die Herkunftsländer gesendet, dass der riskante und illegale Versuch, über das Mittelmeer nach Europa einzuwandern, erfolgversprechend ist. Immer wieder werden dadurch Menschen ihr Leben auf dem Mittelmeer riskieren.
Um das Sterben im Mittelmeer zu beenden, muss Europa nur eines deutlich machen: Kein einziger Migrant, der auf diesem illegalen Weg nach Europa zu kommen versucht, wird aufgenommen. Jeder Aufgegriffene wird zurückgebracht. Dafür braucht es eine europäische Task Force im Mittelmeer, die genau das umsetzt und damit gleichzeitig die Schlepperei der NGOs verhindert.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/sylvia-limmer-eu-wasserstoffstrategie-unausgereift-und-teuer/,Sylvia Limmer: EU-Wasserstoffstrategie – unausgereift und teuer,8. Juli 2020,Sylvia Limmer,",,Heute stellen Exekutivvizepräsident Frans Timmermans und Energiekommissarin Kadri Simson die neue EU-Wasserstoffstrategie vor. Diese Strategie verfolgt ähnliche Ziele wie die Anfang Juni von der Bundesregierung vorgestellte nationale Wasserstoffstrategie. Demnach soll im Sinne des sogenannten grünen Deals langfristig die Verwendung fossiler Brennstoffe durch eine umfassende Wasserstoffwirtschaft ersetzt werden.
Dies erstaunt angesichts fehlender Voraussetzungen. Denn genauso wie bei der E-Mobilität mittels Batterieauto gilt auch beim Wasserstoff: Es existiert schlicht und einfach nicht die notwendige Infrastruktur. Dies stört die Verfechter dieser Technologie allerdings ebenso wenig wie die Tatsache, dass die Herstellung von Wasserstoff mittels Elektrolyse mit großen Verlusten verbunden und daher unausgereift und teuer ist.
Es ist zu bezweifeln, dass die beratenden Wissenschaftler und Unternehmen über ihre Partikularinteressen hinausdenken. Die zuständigen Politiker verweilen derweil in ihren ideologisch geprägten Vorstellungen von der Notwendigkeit der Dekarbonisierung. Eine Berücksichtigung der Interessen Deutschlands, seiner Industrie und des Wohlstands seiner Bewohner kann ausgeschlossen werden.”
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/alice-weidel-der-eu-tuerkei-fluechtlingspakt-sollte-sofort-aufgekuendigt-werden/,Alice Weidel: Flüchtlingspakt mit Türkei sofort aufkündigen,8. Juli 2020,Alice Weidel,"Im Zuge des EU-Türkei-Flüchtlingspakts hat die Bundesregierung Erdogan innerhalb von knapp vier Jahren rund 10.000 Migranten abgenommen, berichtet die „Welt“. Das sind mehr als doppelt so viele wie Frankreich, welches an zweiter Stelle der Aufnahmeländer steht.
Alice Weidel, stellvertretende Bundessprecherin, stellt klar:
„Europa macht sich zu Erdogans Spielball, der seine Schleusen nach Lust und Laune Richtung Westen öffnet. Einmal mehr zeigt sich, dass das EU-Türkei-Flüchtlingsabkommen auf ganzer Linie gescheitert ist.
Es ist höchste Zeit, den Flüchtlingspakt aufzukündigen, sämtliche finanzielle Hilfen rigoros zu streichen und eigenverantwortlichen, EU-weiten Grenzschutz zu installieren. Nur so erlangen wir die Kontrolle über die viel zu oft als Asyl getarnte Zuwanderung zurück.
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/beatrix-von-storch-die-frauenquote-ist-diskriminierend-leistungsfeindlich-und-undemokratisch/,"Beatrix von Storch: Die Frauenquote ist diskriminierend, leistungsfeindlich und undemokratisch",8. Juli 2020,Beatrix von Storch,"„Gleichberechtigung heißt gleiche Rechte. Die haben wir. Gleichstellung heißt gleiche Ergebnisse durch die Diskriminierung Einzelner, Männer, zu Gunsten einer Gruppe – Frauen.
Quoten sind leistungsfeindlich, diskriminierend und widersprechen dem Demokratieprinzip. Darum lehnen wir sie strikt ab. Quoten für die Besetzung von Vorständen und Listen schränken den politischen Wettbewerb massiv ein und sind ein drastischer Eingriff in die Wahlfreiheit von Delegierten, Mitgliedern und Wählern.
Sie sind ein Ausdruck radikal-feministischer Ideologie.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/tino-chrupalla-maskenpflicht-aufheben/,Tino Chrupalla: Maskenpflicht aufheben!,6. Juli 2020,Tino Chrupalla,"Dazu sagt Bundessprecher Tino Chrupalla:
„Die Wirkung von Mund-Nasen-Masken ist nicht nur medizinisch umstritten, die Masken sind auch eine zunehmende Gefahr für den lokalen Einzelhandel. Ich kann es gut nachvollziehen, dass viele Bürger mit Maske ungern ihre Einkäufe erledigen.
Die Umsätze werden dann nicht im Einzelhandel generiert, sondern in der multinationalen Internetwirtschaft, die als großer Gewinner aus der Lockdown-Krise hervorgehen wird.
Strukturen vor Ort brechen so beschleunigt weg. Wir brauchen ein klares Bekenntnis zum lokalen Einzelhandel, der vor Ort Arbeitsplätze schafft und Steuern zahlt. Auch deshalb gehört die Maskenpflicht endlich abgeschafft.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/verfassungsschutz-skandal-carsten-huetter-fordert-aufklaerung/,Verfassungsschutz-Skandal – Carsten Hütter fordert Aufklärung,4. Juli 2020,NA,"Bundesvorstandsmitglied Carsten Hütter erklärt dazu:
„Es ist ein Skandal, dass der sächsische Verfassungsschutz Landtagsabgeordnete, Bundestagsabgeordnete und EU-Abgeordnete der AfD illegal ausgespäht hat. Ich empfehle meiner Fraktion die Einsetzung eines Untersuchungsausschusses im Landtag zu verlangen.
Parlamentarier haben vom Gesetzgeber einen besonders geschützten, verfassungsrechtlichen Status. Und die AfD ist eine zutiefst demokratische Partei, deren oberste Ziele die Stärkung der Bürgerrechte und der besondere Schutz des Grundgesetzes ist.
Das offensichtlich illegale Handeln des Verfassungsschutzes muss konsequent aufgeklärt werden, daher ist ein Untersuchungsausschuss unverzichtbar!“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/alexander-gauland-die-gruenen-bleiben-eine-partei-der-polizeifeinde/,Alexander Gauland: Die Grünen bleiben eine Partei der Polizeifeinde,3. Juli 2020,Alexander Gauland,"Zum Verhältnis ihrer Partei zu Polizei hatte Mihalic gesagt, „Wir mussten als Grüne aber erst lernen, dass die Polizei ein positiver Faktor in der Gesellschaft ist“, was so nicht zutreffe, so Gauland:
„Ausgerechnet eine Grünen-Abgeordnete, die selbst Polizeibeamtin ist, liefert die Bestätigung:
Große Teile der Grünen haben nach wie vor ein gravierendes Problem mit dem Rechtsstaat und der Polizei, die ihn verteidigt. Ihre kühne Behauptung, es gebe jetzt ein ‚Grundvertrauen‘, straft sie selbst Lügen mit der Forderung, den sogenannten ‚strukturellen Rassismus‘ bei der Polizei ‚wissenschaftlich untersuchen‘ zu lassen.
Dieses verantwortungslose Gerede ist bei den Grünen allgegenwärtig. In Berlin hat ein grüner Justizsenator ein ‚Antidiskriminierungsgesetz‘ mit auf den Weg gebracht, das Polizisten unter Pauschalverdacht stellt, so dass sie sich künftig gegen haltlose Verdächtigungen wehren müssen, statt ihre Arbeit zu machen.
Es bleibt dabei: Die Grünen sind eine Partei der Polizeifeinde. Der Chef der Deutschen Polizeigewerkschaft Rainer Wendt hat schon recht mit seiner Feststellung: Wenn man den Grünen die innere Sicherheit anvertraut, dann ist sie halt weg, die innere Sicherheit.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/beatrix-von-strorch-familienministerin-giffey-an-aufklaerung-von-kindesmissbrauch-nicht-interessiert/,Beatrix von Strorch: Familienministerin Giffey an Aufklärung von Kindesmissbrauch nicht interessiert,3. Juli 2020,Beatrix von Strorch,"Dazu sagt Beatrix von Storch:
„Dass die Bunderegierung ‚derzeit‘ keine Projekte oder Studien zur Aufklärung der pädophilen Machenschaften Helmut Kentlers fördert oder plant, ist skandalös. Schließlich meldet sich der ‚Unabhängige Beauftragte für Fragen des sexuellen Missbrauchs‘ der Bundesregierung sonst zu vielen anderen Fragen von Missbrauch vernehmlich zu Wort, auch zu denen außerhalb staatlicher Verantwortung (in Kirchen, Sportvereinen etc.).
Ausgerechnet beim sogenannten Kentler-Experiment, diesem Missbrauchsskandal in staatlicher Regie, weigert sich der Missbrauchsbeauftragte, seine Aufgabe wahrzunehmen. Und das, obwohl seine Zuständigkeit längst klar ist. Denn Kentler war weit über Berlin hinaus ein bundesweit vernetzter Pädophilen-Aktivist. Je mehr über Kentlers Kontakte bekannt wird, desto mehr wird die bundesweite Dimension seines Missbrauchsunwesens deutlich. Bei der Aufarbeitung dieses Skandals darf sich die Bundesregierung nicht aus der Verantwortung schleichen. Hier muss der ‚Unabhängige Beauftragte für Fragen des sexuellen Missbrauchs‘ eine führende Rolle übernehmen. Denn vom Berliner Senat ist leider weiterhin Verschleierung und Verzögerung statt rückhaltloser Aufklärung zu befürchten“, sagt von Storch.
Die Parlamentarische Staatssekretärin Caren Marks (SPD) der Bundesfamilienministerin Franziska Giffey (SPD) hatte auf eine schriftliche Frage von MdB Beatrix von Storch an die Bundesregierung (6/373), ob Studien bzw. Projekte zur Aufklärung des „Kentler-Experiments“ geplant seien, initiiere oder unterstütze, eine negative Antwort erteilt: „Die Bundesregierung plant, initiiert oder unterstützt derzeit keine Studien bzw. Projekte zur Aufklärung des sog. ‚Kentler-Experimentes‘.“ Bei dem Berliner „Kentler-Experiment“ wurden Jugendliche, gefördert vom Berliner Senat, bewusst an pädophile Pflegeväter vermittelt. Vordenker und Organisator dieses sog. Kentler-Experimentes war der Sozialpädagoge Helmut Kentler. Es verdichten sich Hinweise, dass Kentler über Berlin hinaus ein Netzwerk pädophiler Pflegeväter aufgebaut hat – ebenfalls mit Bezügen zur öffentlichen Verwaltung und zu Wissenschaftseinrichtungen. Für den über drei Jahrzehnte andauernden staatlich unterstützten sexuellen Kindesmissbrauch in Berlin wurden dessen Opfer bis heute vom Berliner Senat nicht entschädigt.
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/stephan-brandner-corona-skandale-eu-traegt-schuld-an-konzentration-der-schlachthof-branche/,Stephan Protschka: Corona-Skandale – EU trägt Schuld an Konzentration der Schlachthof-Branche,2. Juli 2020,Stephan Protschka,"Während die EU durch ihre Gesetzgebung die Wettbewerbsfähigkeit der europäischen Nahrungsmittelindustrie immer mehr unter Druck setze, hätten auch die Bundes- und Landesregierungen ihren Teil dazu beigetragen, indem in punkto Arbeitsbedingungen einfach weggeschaut worden sei:
„Es ist schlimm, dass Werkverträge von einigen Unternehmen der Schlachthof-Branche missbräuchlich eingesetzt werden, um die deutschen Tarif- und Sozialstandards zu unterlaufen und die Lohnkosten zu drücken. Das ist aber nur die halbe Wahrheit.
Fakt ist, dass die Schlachthöfe einem sehr hohen Preis- und Kostendruck ausgesetzt sind. Dies liegt einerseits an der hohen Verhandlungsmacht des Lebensmitteleinzelhandels und andererseits an den niedrigen Weltmarktpreisen, mit denen sie konkurrieren müssen. Die Unternehmen sind quasi zum Wachstum gezwungen, um unter diesen Umständen überhaupt wettbewerbsfähig produzieren zu können.
Außerdem darf nicht vergessen werden, dass die EU schuld an der seit Jahren zunehmenden Konzentration der Schlachthof-Branche ist. Im Jahr 2004 wurden von der EU sehr strenge Hygieneverordnungen beschlossen. Die dadurch entstehenden Investitionskosten zur Erfüllung der Zulassungsvoraussetzungen, die umfangreichen Dokumentationspflichten und der hohe bürokratische Aufwand haben dazu geführt, dass die meisten regionalen Schlachthöfe aufgeben mussten.
Es ist kein Geheimnis, dass die Bundesregierung bei den Arbeitsbedingungen in der Schlachthof-Branche jahrelang weggeschaut hat. Die AfD-Fraktion lehnt die missbräuchliche Verwendung von Werkverträgen selbstverständlich ab. Aber ein einfaches Verbot von Werkverträgen ändert nichts an dem verfehlten System.
Wir haben deshalb bereits letztes Jahr gefordert, dass die strengen EU-Hygieneverordnungen dereguliert und entbürokratisiert werden. Wir fordern, dass die regionale Schlachtung und die Direktvermarktung gefördert werden (19/13096). Davon würden alle profitieren“, sagt Protschka.
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/stephan-brandner-wirecard-zeigt-das-versagen-von-kontrollmechanismen-auf/,Stephan Brandner: Wirecard zeigt das Versagen von Kontrollmechanismen auf,2. Juli 2020,Stephan Brandner,"Der stellvertretende Bundessprecher, Stephan Brandner, sagt dazu:
„Die Wirecard-Insolvenz legt schonungslos offen, dass die Managementkontrolle in Deutschland schlecht bis gar nicht funktioniert. Das gilt nicht nur für die Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin) als externe Aufsichtsbehörde, die sich jetzt kritischen Fragen stellen muss, sondern fängt schon bei der unternehmensinternen Kontrolle an.
Wenn angestellte Manager für Fehlverhalten und pflichtwidrige Schlamperei kaum jemals persönlich mit ihrem Vermögen haften müssen, braucht man sich nicht zu wundern, wenn sie bisweilen allzu sorglos mit dem Aktionärsvermögen umgehen.
Die AfD-Fraktion hat 2019 einen Gesetzentwurf in den Bundestag eingebracht, mit dem es Aktionären erleichtert werden sollte, die Durchsetzung von Schadenersatzansprüchen gegen Vorstände von Aktiengesellschaften zu erzwingen.
Die Altfraktionen, allen voran Union, SPD und Grüne, waren der Meinung, dass kein Änderungsbedarf bestünde, weil die Kontrollmechanismen funktionieren. Der Fall Wirecard sollte sie zum Nachdenken bringen.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/beatrix-von-storch-eugh-urteil-zur-abschiebehaft-von-gefaehrdern-ist-zu-begruessen/,Beatrix von Storch: EuGH-Urteil zur Abschiebehaft von Gefährdern ist zu begrüßen,2. Juli 2020,Beatrix von Storch,"Der Europäische Gerichtshof hat im Fall eines mutmaßlichen IS-Schleusers entschieden: Eine Abschiebehaft für islamistische Gefährder in normalen Haftanstalten ist rechtmäßig. Dem EuGH-Urteil ging die Klage eines Tunesiers voraus. Laut einem Bericht des Bundesinnenministeriums gab es 2019 in Deutschland 679 Islamisten, die als Gefährder eingestuft wurden.
Dazu erklärt Beatrix von Storch, stellvertretende Bundessprecherin:
„Das Urteil des Europäischen Gerichtshofs zur Abschiebehaft von Gefährdern ist zu begrüßen. Für unsere Sicherheit, die weiterhin von islamistischen Gefährdern durch nicht auszuschließende Terrorschläge bedroht wird, ist es jetzt vor allem notwendig, alle Gefährder in Gewahrsam zu nehmen.
Wer jederzeit aufgrund seines islamistischen Hasses eine hohe Gefahr für Leib und Leben und die Sicherheit im öffentlichen Raum darstellt, gehört sofort in Gewahrsam. Da ist zum Beispiel das bayerische Polizeiaufgabengesetz ein gutes Beispiel, wie man mit einem konsequenten Präventivgewahrsam Gefahren vorbeugen kann.
Und als AfD sagen wir ganz klar: Ausländer als Gefährder kommen unverzüglich in Abschiebehaft: Ohne Wenn und Aber.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/joachim-paul-220-millionen-euro-medienfoerderung-fuer-hofberichterstattung-und-einseitige-meinungsmache/,Joachim Paul: 220 Millionen Euro Medienförderung für Hofberichterstattung,2. Juli 2020,Joachim Paul,"Dazu erklärt Bundesvorstandsmitglied und Medienexperte Joachim Paul:
„220 Millionen Euro von der Regierung für die Zeitungs- und Zeitschriftenverlage? Wer soll den Print- und Online-Redaktionen dieser Verlage zukünftig noch glauben, dass sie frei und unabhängig berichten? Schon heute misstrauen viele Menschen im Land der politischen Berichterstattung.
Hofberichterstattung für die Regierung und einseitige Meinungsmache gegen große Teile der Opposition, insbesondere gegen die AfD, werden den Medien bereits häufig vorgeworfen.
Verlagen und Redaktionen, die diese Steuermillionen der Regierung annehmen, wird zukünftig niemand mehr ein gedrucktes oder digitales Wort glauben!“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/joerg-meuthen-deutschland-droht-seinen-steuerzahlern-mit-der-eu-ratspraesidentschaft/,Jörg Meuthen: Deutsche EU-Ratspräsidentschaft wirkt wie Drohung für deutsche Steuerzahler,1. Juli 2020,Jörg Meuthen,"Prof. Dr. Jörg Meuthen, Bundessprecher und Leiter der AfD-Delegation, äußert sich hierzu wie folgt:
,,Früher war es eine Chance, wenn Deutschland die EU-Ratspräsidentschaft übernommen hat, bot dies doch die Gelegenheit, eigene Akzente im Interesse des eigenen Landes und der Europäischen Union zu setzen. Heute wirkt eine deutsche Ratspräsidentschaft eher wie eine Drohung, und zwar vor allem für die eigene Bevölkerung.
Einer weiteren Entmachtung einst souveräner Nationalstaaten zugunsten der Brüsseler Zentrale wird immer mehr das Wort geredet. Dabei werden Verträge gebrochen, Gelder in immer höheren Summen umverteilt, und all das geschieht zulasten deutscher Steuerzahler. Es diene ja dem höheren Zweck, so das Credo. Dieser ,höhere Zweck‘ ist die multikulturalistische, ökosozialistische, globalistische Gesellschaft, an der die Völker Europas zugrunde zu gehen drohen.
Ursula von der Leyen und Angela Merkel haben bereits in den vergangenen Wochen deutlich gemacht, dass ihnen genau das vorschwebt. Der Green Deal wird weiter um jeden Preis durchgeboxt. Und der Recovery-Fund, der gerne als ,Akt der Solidarität‘ gepriesen wird, wird Deutschland netto rund 133 Milliarden Euro kosten. Besonders perfide ist es, wenn Politiker den Bürgern einreden, dass sie von der deutschen Freigiebigkeit auf EU-Ebene auch noch profitieren würden. Die gegenwärtige EU ist ein Staatenbund mit 27 Mitgliedsstaaten und am Ende zahlt immer Deutschland. Die deutsche Ratspräsidentschaft wird diesen Missstand verfestigen.‘‘
Sehen Sie hierzu auch Jörg Meuthens Rede auf einer Vortragsveranstaltung im Deutschen Bundestag.
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
